species,process,type,threshold_eV,mass_amu,energy_eV,cross_section_m2
Ar,Ar excitation lumped 11.55 eV,excitation,11.55,39.948,41.0,1.383795791352519e-20
Ar,Ar excitation lumped 11.55 eV,excitation,11.55,39.948,42.0,1.377087485601523e-20
Ar,Ar excitation lumped 11.55 eV,excitation,11.55,39.948,43.0,1.3703691054912902e-20
Ar,Ar excitation lumped 11.55 eV,excitation,11.55,39.948,44.0,1.363650499642017e-20
Ar,Ar excitation lumped 11.55 eV,excitation,11.55,39.948,45.0,1.356939262101339e-20
Ar,Ar excitation lumped 11.55 eV,excitation,11.55,39.948,46.0,1.3502412400000029e-20
Ar,Ar excitation lumped 11.55 eV,excitation,11.55,39.948,47.0,1.3435609269416753e-20
Ar,Ar excitation lumped 11.55 eV,excitation,11.55,39.948,48.0,1.3369017678462657e-20
Ar,Ar excitation lumped 11.55 eV,excitation,11.55,39.948,49.0,1.3302663951771104e-20
Ar,Ar excitation lumped 11.55 eV,excitation,11.55,39.948,50.0,1.3236568119963927e-20
Ar,Ar excitation lumped 11.55 eV,excitation,11.55,39.948,51.0,1.3170745338168818e-20
Ar,Ar excitation lumped 11.55 eV,excitation,11.55,39.948,52.0,1.3105206985242714e-20
Ar,Ar excitation lumped 11.55 eV,excitation,11.55,39.948,53.0,1.3039961515568997e-20
Ar,Ar excitation lumped 11.55 eV,excitation,11.55,39.948,54.0,1.2975015119120102e-20
Ar,Ar excitation lumped 11.55 eV,excitation,11.55,39.948,55.0,1.2910372232941904e-20
Ar,Ar excitation lumped 11.55 eV,excitation,11.55,39.948,56.0,1.2846035937502408e-20
Ar,Ar excitation lumped 11.55 eV,excitation,11.55,39.948,57.0,1.2782008263819939e-20
Ar,Ar excitation lumped 11.55 eV,excitation,11.55,39.948,58.0,1.2718290431452937e-20
Ar,Ar excitation lumped 11.55 eV,excitation,11.55,39.948,59.0,1.2654883032913337e-20
Ar,Ar excitation lumped 11.55 eV,excitation,11.55,39.948,60.0,1.2591786176562707e-20
Ar,Ar excitation lumped 11.55 eV,excitation,11.55,39.948,61.0,1.2528999597336055e-20
Ar,Ar excitation lumped 11.55 eV,excitation,11.55,39.948,62.0,1.2466522742534814e-20
Ar,Ar excitation lumped 11.55 eV,excitation,11.55,39.948,63.0,1.2404354838300563e-20
Ar,Ar excitation lumped 11.55 eV,excitation,11.55,39.948,64.0,1.2342494941117959e-20
Ar,Ar excitation lumped 11.55 eV,excitation,11.55,39.948,65.0,1.2280941977716613e-20
Ar,Ar excitation lumped 11.55 eV,excitation,11.55,39.948,66.0,1.2219694775983185e-20
Ar,Ar excitation lumped 11.55 eV,excitation,11.55,39.948,67.0,1.2158752088907121e-20
Ar,Ar excitation lumped 11.55 eV,excitation,11.55,39.948,68.0,1.2098112613128175e-20
Ar,Ar excitation lumped 11.55 eV,excitation,11.55,39.948,69.0,1.2037775003300734e-20
Ar,Ar excitation lumped 11.55 eV,excitation,11.55,39.948,70.0,1.1977737883216599e-20
Ar,Ar excitation lumped 11.55 eV,excitation,11.55,39.948,71.0,1.1917999854415874e-20
Ar,Ar excitation lumped 11.55 eV,excitation,11.55,39.948,72.0,1.1858559502851378e-20
Ar,Ar excitation lumped 11.55 eV,excitation,11.55,39.948,73.0,1.1799415404044745e-20
Ar,Ar excitation lumped 11.55 eV,excitation,11.55,39.948,74.0,1.1740566127073772e-20
Ar,Ar excitation lumped 11.55 eV,excitation,11.55,39.948,75.0,1.168201023765407e-20
Ar,Ar excitation lumped 11.55 eV,excitation,11.55,39.948,76.0,1.1623746300518995e-20
Ar,Ar excitation lumped 11.55 eV,excitation,11.55,39.948,77.0,1.1565772881255753e-20
Ar,Ar excitation lumped 11.55 eV,excitation,11.55,39.948,78.0,1.1508088547720222e-20
Ar,Ar excitation lumped 11.55 eV,excitation,11.55,39.948,79.0,1.145069187112526e-20
Ar,Ar excitation lumped 11.55 eV,excitation,11.55,39.948,80.0,1.1393581426876104e-20
Ar,Ar excitation lumped 11.55 eV,excitation,11.55,39.948,81.0,1.1336755795209801e-20
Ar,Ar excitation lumped 11.55 eV,excitation,11.55,39.948,82.0,1.1280213561682802e-20
Ar,Ar excitation lumped 11.55 eV,excitation,11.55,39.948,83.0,1.1223953317540962e-20
Ar,Ar excitation lumped 11.55 eV,excitation,11.55,39.948,84.0,1.1167973659998442e-20
Ar,Ar excitation lumped 11.55 eV,excitation,11.55,39.948,85.0,1.1112273192446056e-20
Ar,Ar excitation lumped 11.55 eV,excitation,11.55,39.948,86.0,1.1056850524604976e-20
Ar,Ar excitation lumped 11.55 eV,excitation,11.55,39.948,87.0,1.1001704272638143e-20
Ar,Ar excitation lumped 11.55 eV,excitation,11.55,39.948,88.0,1.0946833059228956e-20
Ar,Ar excitation lumped 11.55 eV,excitation,11.55,39.948,89.0,1.0892235513634596e-20
Ar,Ar excitation lumped 11.55 eV,excitation,11.55,39.948,90.0,1.0837910271719784e-20
Ar,Ar excitation lumped 11.55 eV,excitation,11.55,39.948,91.0,1.0783855975975386e-20
Ar,Ar excitation lumped 11.55 eV,excitation,11.55,39.948,92.0,1.073007127552531e-20
Ar,Ar excitation lumped 11.55 eV,excitation,11.55,39.948,93.0,1.06765548261244e-20
Ar,Ar excitation lumped 11.55 eV,excitation,11.55,39.948,94.0,1.0623305290149352e-20
Ar,Ar excitation lumped 11.55 eV,excitation,11.55,39.948,95.0,1.0570321336584267e-20
Ar,Ar excitation lumped 11.55 eV,excitation,11.55,39.948,96.0,1.0517601641002118e-20
Ar,Ar excitation lumped 11.55 eV,excitation,11.55,39.948,97.0,1.0465144885543048e-20
Ar,Ar excitation lumped 11.55 eV,excitation,11.55,39.948,98.0,1.041294975889027e-20
Ar,Ar excitation lumped 11.55 eV,excitation,11.55,39.948,99.0,1.0361014956244132e-20
Ar,Ar excitation lumped 11.55 eV,excitation,11.55,39.948,100.0,1.0309339179294816e-20
Ar,Ar ionization 15.76 eV,ionization,15.76,39.948,0.0,0.0
Ar,Ar ionization 15.76 eV,ionization,15.76,39.948,0.10526315789473684,0.0
Ar,Ar ionization 15.76 eV,ionization,15.76,39.948,0.21052631578947367,0.0
Ar,Ar ionization 15.76 eV,ionization,15.76,39.948,0.3157894736842105,0.0
Ar,Ar ionization 15.76 eV,ionization,15.76,39.948,0.42105263157894735,0.0
Ar,Ar ionization 15.76 eV,ionization,15.76,39.948,0.5263157894736842,0.0
Ar,Ar ionization 15.76 eV,ionization,15.76,39.948,0.631578947368421,0.0
Ar,Ar ionization 15.76 eV,ionization,15.76,39.948,0.7368421052631579,0.0
Ar,Ar ionization 15.76 eV,ionization,15.76,39.948,0.8421052631578947,0.0
Ar,Ar ionization 15.76 eV,ionization,15.76,39.948,0.9473684210526315,0.0
Ar,Ar ionization 15.76 eV,ionization,15.76,39.948,1.0526315789473684,0.0
Ar,Ar ionization 15.76 eV,ionization,15.76,39.948,1.1578947368421053,0.0
Ar,Ar ionization 15.76 eV,ionization,15.76,39.948,1.263157894736842,0.0
Ar,Ar ionization 15.76 eV,ionization,15.76,39.948,1.3684210526315788,0.0
Ar,Ar ionization 15.76 eV,ionization,15.76,39.948,1.4736842105263157,0.0
Ar,Ar ionization 15.76 eV,ionization,15.76,39.948,1.5789473684210527,0.0
Ar,Ar ionization 15.76 eV,ionization,15.76,39.948,1.6842105263157894,0.0
Ar,Ar ionization 15.76 eV,ionization,15.76,39.948,1.789473684210526,0.0
Ar,Ar ionization 15.76 eV,ionization,15.76,39.948,1.894736842105263,0.0
Ar,Ar ionization 15.76 eV,ionization,15.76,39.948,2.0,0.0
Ar,Ar ionization 15.76 eV,ionization,15.76,39.948,2.2,0.0
Ar,Ar ionization 15.76 eV,ionization,15.76,39.948,2.4000000000000004,0.0
Ar,Ar ionization 15.76 eV,ionization,15.76,39.948,2.6,0.0
Ar,Ar ionization 15.76 eV,ionization,15.76,39.948,2.8000000000000003,0.0
Ar,Ar ionization 15.76 eV,ionization,15.76,39.948,3.0,0.0
Ar,Ar ionization 15.76 eV,ionization,15.76,39.948,3.2,0.0
Ar,Ar ionization 15.76 eV,ionization,15.76,39.948,3.4000000000000004,0.0
Ar,Ar ionization 15.76 eV,ionization,15.76,39.948,3.6000000000000005,0.0
Ar,Ar ionization 15.76 eV,ionization,15.76,39.948,3.8000000000000003,0.0
Ar,Ar ionization 15.76 eV,ionization,15.76,39.948,4.0,0.0
Ar,Ar ionization 15.76 eV,ionization,15.76,39.948,4.2,0.0
Ar,Ar ionization 15.76 eV,ionization,15.76,39.948,4.4,0.0
Ar,Ar ionization 15.76 eV,ionization,15.76,39.948,4.6000000000000005,0.0
Ar,Ar ionization 15.76 eV,ionization,15.76,39.948,4.800000000000001,0.0
Ar,Ar ionization 15.76 eV,ionization,15.76,39.948,5.0,0.0
Ar,Ar ionization 15.76 eV,ionization,15.76,39.948,5.2,0.0
Ar,Ar ionization 15.76 eV,ionization,15.76,39.948,5.4,0.0
Ar,Ar ionization 15.76 eV,ionization,15.76,39.948,5.6000000000000005,0.0
Ar,Ar ionization 15.76 eV,ionization,15.76,39.948,5.800000000000001,0.0
Ar,Ar ionization 15.76 eV,ionization,15.76,39.948,6.0,0.0
Ar,Ar ionization 15.76 eV,ionization,15.76,39.948,6.2,0.0
Ar,Ar ionization 15.76 eV,ionization,15.76,39.948,6.4,0.0
Ar,Ar ionization 15.76 eV,ionization,15.76,39.948,6.6000000000000005,0.0
Ar,Ar ionization 15.76 eV,ionization,15.76,39.948,6.800000000000001,0.0
Ar,Ar ionization 15.76 eV,ionization,15.76,39.948,7.000000000000001,0.0
Ar,Ar ionization 15.76 eV,ionization,15.76,39.948,7.2,0.0
Ar,Ar ionization 15.76 eV,ionization,15.76,39.948,7.4,0.0
Ar,Ar ionization 15.76 eV,ionization,15.76,39.948,7.6000000000000005,0.0
Ar,Ar ionization 15.76 eV,ionization,15.76,39.948,7.800000000000001,0.0
Ar,Ar ionization 15.76 eV,ionization,15.76,39.948,8.0,0.0
Ar,Ar ionization 15.76 eV,ionization,15.76,39.948,8.2,0.0
Ar,Ar ionization 15.76 eV,ionization,15.76,39.948,8.4,0.0
Ar,Ar ionization 15.76 eV,ionization,15.76,39.948,8.600000000000001,0.0
Ar,Ar ionization 15.76 eV,ionization,15.76,39.948,8.8,0.0
Ar,Ar ionization 15.76 eV,ionization,15.76,39.948,9.0,0.0
Ar,Ar ionization 15.76 eV,ionization,15.76,39.948,9.2,0.0
Ar,Ar ionization 15.76 eV,ionization,15.76,39.948,9.4,0.0
Ar,Ar ionization 15.76 eV,ionization,15.76,39.948,9.600000000000001,0.0
Ar,Ar ionization 15.76 eV,ionization,15.76,39.948,9.8,0.0
Ar,Ar ionization 15.76 eV,ionization,15.76,39.948,10.0,0.0
Ar,Ar ionization 15.76 eV,ionization,15.76,39.948,10.2,0.0
Ar,Ar ionization 15.76 eV,ionization,15.76,39.948,10.400000000000002,0.0
Ar,Ar ionization 15.76 eV,ionization,15.76,39.948,10.600000000000001,0.0
Ar,Ar ionization 15.76 eV,ionization,15.76,39.948,10.8,0.0
Ar,Ar ionization 15.76 eV,ionization,15.76,39.948,11.0,0.0
Ar,Ar ionization 15.76 eV,ionization,15.76,39.948,11.2,0.0
Ar,Ar ionization 15.76 eV,ionization,15.76,39.948,11.400000000000002,0.0
Ar,Ar ionization 15.76 eV,ionization,15.76,39.948,11.600000000000001,0.0
Ar,Ar ionization 15.76 eV,ionization,15.76,39.948,11.8,0.0
Ar,Ar ionization 15.76 eV,ionization,15.76,39.948,12.0,0.0
Ar,Ar ionization 15.76 eV,ionization,15.76,39.948,12.2,0.0
Ar,Ar ionization 15.76 eV,ionization,15.76,39.948,12.400000000000002,0.0
Ar,Ar ionization 15.76 eV,ionization,15.76,39.948,12.600000000000001,0.0
Ar,Ar ionization 15.76 eV,ionization,15.76,39.948,12.8,0.0
Ar,Ar ionization 15.76 eV,ionization,15.76,39.948,13.0,0.0
Ar,Ar ionization 15.76 eV,ionization,15.76,39.948,13.2,0.0
Ar,Ar ionization 15.76 eV,ionization,15.76,39.948,13.400000000000002,0.0
Ar,Ar ionization 15.76 eV,ionization,15.76,39.948,13.600000000000001,0.0
Ar,Ar ionization 15.76 eV,ionization,15.76,39.948,13.8,0.0
Ar,Ar ionization 15.76 eV,ionization,15.76,39.948,14.0,0.0
Ar,Ar ionization 15.76 eV,ionization,15.76,39.948,14.2,0.0
Ar,Ar ionization 15.76 eV,ionization,15.76,39.948,14.400000000000002,0.0
Ar,Ar ionization 15.76 eV,ionization,15.76,39.948,14.600000000000001,0.0
Ar,Ar ionization 15.76 eV,ionization,15.76,39.948,14.8,0.0
Ar,Ar ionization 15.76 eV,ionization,15.76,39.948,15.0,0.0
Ar,Ar ionization 15.76 eV,ionization,15.76,39.948,15.2,0.0
Ar,Ar ionization 15.76 eV,ionization,15.76,39.948,15.400000000000002,0.0
Ar,Ar ionization 15.76 eV,ionization,15.76,39.948,15.600000000000001,0.0
Ar,Ar ionization 15.76 eV,ionization,15.76,39.948,15.8,9.564983472850581e-23
Ar,Ar ionization 15.76 eV,ionization,15.76,39.948,16.0,5.678232006388222e-22
Ar,Ar ionization 15.76 eV,ionization,15.76,39.948,16.2,1.0300224799409147e-21
Ar,Ar ionization 15.76 eV,ionization,15.76,39.948,16.400000000000002,1.4824518989183464e-21
Ar,Ar ionization 15.76 eV,ionization,15.76,39.948,16.6,1.925311506352544e-21
Ar,Ar ionization 15.76 eV,ionization,15.76,39.948,16.8,2.358797258971966e-21
Ar,Ar ionization 15.76 eV,ionization,15.76,39.948,17.0,2.7831011051533644e-21
Ar,Ar ionization 15.76 eV,ionization,15.76,39.948,17.2,3.1984110669110192e-21
Ar,Ar ionization 15.76 eV,ionization,15.76,39.948,17.400000000000002,3.604911320208912e-21
Ar,Ar ionization 15.76 eV,ionization,15.76,39.948,17.6,4.002782273630113e-21
Ar,Ar ionization 15.76 eV,ionization,15.76,39.948,17.8,4.3922006454370915e-21
Ar,Ar ionization 15.76 eV,ionization,15.76,39.948,18.0,4.773339539055724e-21
Ar,Ar ionization 15.76 eV,ionization,15.76,39.948,18.2,5.146368517015329e-21
Ar,Ar ionization 15.76 eV,ionization,15.76,39.948,18.4,5.5114536733763086e-21
Ar,Ar ionization 15.76 eV,ionization,15.76,39.948,18.6,5.86875770467628e-21
Ar,Ar ionization 15.76 eV,ionization,15.76,39.948,18.8,6.2184399794250615e-21
Ar,Ar ionization 15.76 eV,ionization,15.76,39.948,19.0,6.560656606178162e-21
Ar,Ar ionization 15.76 eV,ionization,15.76,39.948,19.2,6.895560500217845e-21
Ar,Ar ionization 15.76 eV,ionization,15.76,39.948,19.4,7.223301448870278e-21
Ar,Ar ionization 15.76 eV,ionization,15.76,39.948,19.6,7.544026175486625e-21
Ar,Ar ionization 15.76 eV,ionization,15.76,39.948,19.8,7.857878402115445e-21
Ar,Ar ionization 15.76 eV,ionization,15.76,39.948,20.0,8.16499891089316e-21
Ar,Ar ionization 15.76 eV,ionization,15.76,39.948,21.0,9.604354742496736e-21
Ar,Ar ionization 15.76 eV,ionization,15.76,39.948,22.0,1.0894946330494235e-20
Ar,Ar ionization 15.76 eV,ionization,15.76,39.948,23.0,1.2051403225475299e-20
Ar,Ar ionization 15.76 eV,ionization,15.76,39.948,24.0,1.3086918658548388e-20
Ar,Ar ionization 15.76 eV,ionization,15.76,39.948,25.0,1.4013390550392493e-20
Ar,Ar ionization 15.76 eV,ionization,15.76,39.948,26.0,1.484154867692964e-20
Ar,Ar ionization 15.76 eV,ionization,15.76,39.948,27.0,1.558106935067375e-20
Ar,Ar ionization 15.76 eV,ionization,15.76,39.948,28.0,1.6240678843387912e-20
Ar,Ar ionization 15.76 eV,ionization,15.76,39.948,29.0,1.6828246655357386e-20
Ar,Ar ionization 15.76 eV,ionization,15.76,39.948,30.0,1.7350869628073392e-20
Ar,Ar ionization 15.76 eV,ionization,15.76,39.948,31.0,1.7814947799263837e-20
Ar,Ar ionization 15.76 eV,ionization,15.76,39.948,32.0,1.822625281095526e-20
Ar,Ar ionization 15.76 eV,ionization,15.76,39.948,33.0,1.8589989601662308e-20
Ar,Ar ionization 15.76 eV,ionization,15.76,39.948,34.0,1.8910852042026738e-20
Ar,Ar ionization 15.76 eV,ionization,15.76,39.948,35.0,1.9193073108499765e-20
Ar,Ar ionization 15.76 eV,ionization,15.76,39.948,36.0,1.9440470131288297e-20
Ar,Ar ionization 15.76 eV,ionization,15.76,39.948,37.0,1.9656485600142573e-20
Ar,Ar ionization 15.76 eV,ionization,15.76,39.948,38.0,1.9844223964088413e-20
Ar,Ar ionization 15.76 eV,ionization,15.76,39.948,39.0,2.0006484818393242e-20
Ar,Ar ionization 15.76 eV,ionization,15.76,39.948,40.0,2.014579283344446e-20
Ar,Ar ionization 15.76 eV,ionization,15.76,39.948,41.0,2.0264424745398682e-20
Ar,Ar ionization 15.76 eV,ionization,15.76,39.948,42.0,2.036443369705861e-20
Ar,Ar ionization 15.76 eV,ionization,15.76,39.948,43.0,2.0447671189115404e-20
Ar,Ar ionization 15.76 eV,ionization,15.76,39.948,44.0,2.051580687635586e-20
Ar,Ar ionization 15.76 eV,ionization,15.76,39.948,45.0,2.0570346420402156e-20
Ar,Ar ionization 15.76 eV,ionization,15.76,39.948,46.0,2.0612647589781386e-20
Ar,Ar ionization 15.76 eV,ionization,15.76,39.948,47.0,2.0643934779391182e-20
Ar,Ar ionization 15.76 eV,ionization,15.76,39.948,48.0,2.066531210453498e-20
Ar,Ar ionization 15.76 eV,ionization,15.76,39.948,49.0,2.0677775209466742e-20
Ar,Ar ionization 15.76 eV,ionization,15.76,39.948,50.0,2.0682221916646503e-20
Ar,Ar ionization 15.76 eV,ionization,15.76,39.948,51.0,2.0679461830518397e-20
Ar,Ar ionization 15.76 eV,ionization,15.76,39.948,52.0,2.067022499844957e-20
Ar,Ar ionization 15.76 eV,ionization,15.76,39.948,53.0,2.0655169721391943e-20
Ar,Ar ionization 15.76 eV,ionization,15.76,39.948,54.0,2.0634889597741726e-20
Ar,Ar ionization 15.76 eV,ionization,15.76,39.948,55.0,2.0609919875676436e-20
Ar,Ar ionization 15.76 eV,ionization,15.76,39.948,56.0,2.0580743181858724e-20
Ar,Ar ionization 15.76 eV,ionization,15.76,39.948,57.0,2.0547794687731477e-20
Ar,Ar ionization 15.76 eV,ionization,15.76,39.948,58.0,2.05114667686178e-20
Ar,Ar ionization 15.76 eV,ionization,15.76,39.948,59.0,2.047211320541921e-20
Ar,Ar ionization 15.76 eV,ionization,15.76,39.948,60.0,2.0430052973816778e-20
Ar,Ar ionization 15.76 eV,ionization,15.76,39.948,61.0,2.038557366147166e-20
Ar,Ar ionization 15.76 eV,ionization,15.76,39.948,62.0,2.033893454974559e-20
Ar,Ar ionization 15.76 eV,ionization,15.76,39.948,63.0,2.029036939287679e-20
Ar,Ar ionization 15.76 eV,ionization,15.76,39.948,64.0,2.024008892431303e-20
Ar,Ar ionization 15.76 eV,ionization,15.76,39.948,65.0,2.018828311698802e-20
Ar,Ar ionization 15.76 eV,ionization,15.76,39.948,66.0,2.0135123221697285e-20
Ar,Ar ionization 15.76 eV,ionization,15.76,39.948,67.0,2.0080763605358397e-20
Ar,Ar ionization 15.76 eV,ionization,15.76,39.948,68.0,2.0025343408801617e-20
Ar,Ar ionization 15.76 eV,ionization,15.76,39.948,69.0,1.996898804180832e-20
Ar,Ar ionization 15.76 eV,ionization,15.76,39.948,70.0,1.9911810531375247e-20
Ar,Ar ionization 15.76 eV,ionization,15.76,39.948,71.0,1.985391273761381e-20
Ar,Ar ionization 15.76 eV,ionization,15.76,39.948,72.0,1.97953864502794e-20
Ar,Ar ionization 15.76 eV,ionization,15.76,39.948,73.0,1.9736314377649497e-20
Ar,Ar ionization 15.76 eV,ionization,15.76,39.948,74.0,1.9676771038319263e-20
Ar,Ar ionization 15.76 eV,ionization,15.76,39.948,75.0,1.9616823565445454e-20
Ar,Ar ionization 15.76 eV,ionization,15.76,39.948,76.0,1.9556532432033988e-20
Ar,Ar ionization 15.76 eV,ionization,15.76,39.948,77.0,1.9495952105022586e-20
Ar,Ar ionization 15.76 eV,ionization,15.76,39.948,78.0,1.943513163514894e-20
Ar,Ar ionization 15.76 eV,ionization,15.76,39.948,79.0,1.9374115188908568e-20
Ar,Ar ionization 15.76 eV,ionization,15.76,39.948,80.0,1.9312942528287672e-20
Ar,Ar ionization 15.76 eV,ionization,15.76,39.948,81.0,1.9251649443398082e-20
Ar,Ar ionization 15.76 eV,ionization,15.76,39.948,82.0,1.919026814263803e-20
Ar,Ar ionization 15.76 eV,ionization,15.76,39.948,83.0,1.9128827604548726e-20
Ar,Ar ionization 15.76 eV,ionization,15.76,39.948,84.0,1.9067353895127058e-20
Ar,Ar ionization 15.76 eV,ionization,15.76,39.948,85.0,1.9005870453985816e-20
Ar,Ar ionization 15.76 eV,ionization,15.76,39.948,86.0,1.8944398352419757e-20
Ar,Ar ionization 15.76 eV,ionization,15.76,39.948,87.0,1.8882956526135608e-20
Ar,Ar ionization 15.76 eV,ionization,15.76,39.948,88.0,1.88215619851334e-20
Ar,Ar ionization 15.76 eV,ionization,15.76,39.948,89.0,1.876023000298221e-20
Ar,Ar ionization 15.76 eV,ionization,15.76,39.948,90.0,1.8698974287513265e-20
Ar,Ar ionization 15.76 eV,ionization,15.76,39.948,91.0,1.8637807134754755e-20
Ar,Ar ionization 15.76 eV,ionization,15.76,39.948,92.0,1.857673956775356e-20
Ar,Ar ionization 15.76 eV,ionization,15.76,39.948,93.0,1.851578146176759e-20
Ar,Ar ionization 15.76 eV,ionization,15.76,39.948,94.0,1.8454941657166815e-20
Ar,Ar ionization 15.76 eV,ionization,15.76,39.948,95.0,1.8394228061249675e-20
Ar,Ar ionization 15.76 eV,ionization,15.76,39.948,96.0,1.8333647740063026e-20
Ar,Ar ionization 15.76 eV,ionization,15.76,39.948,97.0,1.827320700120711e-20
Ar,Ar ionization 15.76 eV,ionization,15.76,39.948,98.0,1.8212911468510523e-20
Ar,Ar ionization 15.76 eV,ionization,15.76,39.948,99.0,1.815276614937332e-20
Ar,Ar ionization 15.76 eV,ionization,15.76,39.948,100.0,1.8092775495498132e-20
